Timestamp,Sign,MBTI,House,Enneagram,Do you know your wing?,Wing,accuracy.astro,accuracy.mbti,accuracy.house,accuracy.enneagram
4/1/2019 16:00,Cancer,ENFP,Hufflepuff,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,1,5,4,2
4/1/2019 16:10,Pisces,ENFP,Ravenclaw,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),3,5,4,4
4/1/2019 16:16,Aries,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,5,4,5
4/1/2019 16:20,Scorpio,INFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,2,4,5,3
4/1/2019 16:22,Taurus,ISFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,4,5
4/1/2019 16:25,Virgo,ENFP,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),1,4,4,5
4/1/2019 16:26,Libra,INFJ,Hufflepuff,Type 5 (the Investigator or Observer),Nope (that's fine),,3,4,2,3
4/1/2019 16:29,Libra,INFJ,Hufflepuff,Type 5 (the Investigator or Observer),Nope (that's fine),,3,4,3,3
4/1/2019 16:39,Capricorn,ENTJ,Slytherin,Type 8 (the Protector or Challenger),Nope (that's fine),,1,3,5,4
4/1/2019 17:05,Pisces,INFP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),5,4,1,5
4/1/2019 17:09,Sagittarius,INTJ,Ravenclaw,Type 2 (the Helper or Giver),Nope (that's fine),,1,4,5,4
4/1/2019 17:10,Sagittarius,INTJ,Ravenclaw,Type 2 (the Helper or Giver),Nope (that's fine),,1,4,5,4
4/1/2019 17:28,Sagittarius,ENFP,Gryffindor,Type 8 (the Protector or Challenger),Nope (that's fine),,1,1,1,1
4/1/2019 17:43,Gemini,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),3,5,4,4
4/1/2019 18:15,Taurus,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,4,4,1
4/1/2019 18:36,Cancer,INTP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),1,3,5,5
4/1/2019 19:16,Gemini,ENFP,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),2,4,4,5
4/1/2019 19:32,Virgo,ISTJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),1,3,2,4
4/1/2019 19:36,Taurus,INFJ,Hufflepuff,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),1,4,4,4
4/1/2019 19:48,Gemini,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,5,4,3
4/1/2019 20:12,Pisces,ENFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),2,4,3,5
4/1/2019 20:11,Aries,ENFP,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,5,5,4,4
4/1/2019 20:12,Taurus,ESFJ,Ravenclaw,Type 2 (the Helper or Giver),Nope (that's fine),,1,4,4,4
4/1/2019 20:27,Sagittarius,ENFP,Gryffindor,Type 3 (the Performer or Achiever),Nope (that's fine),,3,4,2,4
4/1/2019 20:43,Leo,INTJ,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,4,5,4
4/1/2019 21:22,Scorpio,ISFP,Slytherin,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),1,4,3,4
4/1/2019 21:27,Aries,INTJ,Slytherin,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w7 (the Independent),2,3,4,3
4/1/2019 21:38,Scorpio,ISFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),3,3,3,5
4/1/2019 22:16,Libra,ENTP,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),1,3,2,5
4/1/2019 22:24,Pisces,ESFP,Hufflepuff,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,1,4,4,4
4/1/2019 22:28,Pisces,ESFP,Hufflepuff,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,1,4,4,4
4/1/2019 22:49,Aquarius,ENFJ,Hufflepuff,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),1,3,1,4
4/1/2019 23:38,Libra,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),1,4,2,5
4/1/2019 23:41,Sagittarius,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,2,4,3,4
4/2/2019 1:23,Cancer,ESFP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,3,1,3
4/2/2019 2:01,Leo,INFJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,2,3,3,2
4/2/2019 4:12,Scorpio,ISTJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,2,2,3
4/2/2019 6:34,Scorpio,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),4,4,3,4
4/2/2019 6:58,Gemini,INTP,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,4,5
4/2/2019 8:03,Taurus,INTP,Slytherin,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),1,2,5,5
4/2/2019 8:36,Leo,INTJ,Gryffindor,Type 5 (the Investigator or Observer),Nope (that's fine),,2,4,4,4
4/2/2019 8:40,Cancer,INFJ,Slytherin,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,3,4,5
4/2/2019 8:49,Cancer,INFJ,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,3,4,5
4/2/2019 9:07,Scorpio,INFJ,Slytherin,Type 2 (the Helper or Giver),Nope (that's fine),,3,4,3,4
4/2/2019 9:08,Pisces,INFJ,Slytherin,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,2,4,5,1
4/2/2019 9:13,Leo,ESTJ,Slytherin,Type 5 (the Investigator or Observer),Nope (that's fine),,3,4,4,3
4/2/2019 9:24,Taurus,INFJ,Slytherin,Type 2 (the Helper or Giver),Nope (that's fine),,4,5,4,3
4/2/2019 9:25,Leo,INFJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,1,1,2,1
4/2/2019 9:56,Capricorn,ESTJ,Ravenclaw,Type 3 (the Performer or Achiever),Nope (that's fine),,3,4,4,4
4/2/2019 10:08,Gemini,ISFJ,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),1,3,4,4
4/2/2019 10:17,Aquarius,ENTJ,Gryffindor,Type 3 (the Performer or Achiever),Nope (that's fine),,4,4,4,3
4/2/2019 10:24,Scorpio,INFP,Gryffindor,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,2,4,4,3
4/2/2019 10:50,Taurus,ENFP,Ravenclaw,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),2,3,3,4
4/2/2019 11:20,Capricorn,INFP,Gryffindor,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),1,2,2,4
4/2/2019 12:09,Pisces,ISFJ,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),2,5,1,3
4/2/2019 12:51,Capricorn,INFJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,1,4,4,2
4/2/2019 15:49,Leo,INTJ,Gryffindor,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),3,4,1,5
4/2/2019 16:03,Scorpio,INTJ,Gryffindor,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),3,4,2,5
4/2/2019 17:48,Capricorn,INFP,Hufflepuff,Type 4 (the Individualist or Romantic),Nope (that's fine),,5,4,4,3
4/2/2019 21:00,Capricorn,ESFJ,Gryffindor,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,3,5,1,5
4/2/2019 21:22,Aquarius,ESFJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,3,5,1,3
4/2/2019 22:00,Virgo,INFJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,5,5,5
4/3/2019 7:09,Virgo,INFP,Slytherin,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,4,5,5
4/3/2019 10:48,Leo,INFJ,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),3,4,3,5
4/3/2019 10:58,Taurus,ENFJ,Ravenclaw,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),4,5,1,5
4/3/2019 11:25,Sagittarius,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,4,3,2
4/3/2019 12:44,Scorpio,INTJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,5,3,3,4
4/3/2019 13:16,Libra,ENTJ,Slytherin,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,4,2,5
4/3/2019 18:56,Scorpio,ENFJ,Hufflepuff,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,1,4,3,3
4/3/2019 20:16,Libra,ENFP,Hufflepuff,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),3,4,4,4
4/3/2019 23:58,Pisces,INFJ,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,4,5,5
4/4/2019 0:09,Libra,INFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),3,2,2,4
4/4/2019 0:58,Aquarius,ENTJ,Hufflepuff,Type 8 (the Protector or Challenger),Nope (that's fine),,3,4,2,5
4/4/2019 2:42,Aries,INFP,Gryffindor,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,2,4,2
4/4/2019 3:07,Pisces,INTP,Gryffindor,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,2,3,1
4/4/2019 9:43,Leo,ENTP,Ravenclaw,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w7 (the Independent),2,4,4,5
4/4/2019 10:05,Cancer,INFJ,Ravenclaw,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,2,3,1,3
4/4/2019 10:54,Aquarius,ENFP,Hufflepuff,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),3,5,4,5
4/4/2019 11:29,Aquarius,INFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,3,5,5,4
4/4/2019 21:41,Scorpio,ENFP,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),4,4,4,4
4/5/2019 10:06,Libra,INFJ,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),3,4,2,5
4/5/2019 10:48,Aquarius,INTJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,4,3,4
4/5/2019 19:05,Cancer,INTJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,4,4,5
4/5/2019 19:43,Libra,INFJ,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,5,5,4
4/5/2019 21:29,Aries,ESTJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),1,4,3,5
4/6/2019 8:38,Gemini,ENFP,Slytherin,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),1,4,3,4
4/6/2019 14:53,Sagittarius,INFP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),5,5,4,5
4/6/2019 15:41,Leo,INFP,Ravenclaw,Type 4 (the Individualist or Romantic),Nope (that's fine),,1,3,4,4
4/6/2019 19:39,Capricorn,ISFJ,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,1,5,4,5
4/7/2019 4:04,Aries,ISTJ,Slytherin,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,4,3,5
4/7/2019 16:50,Aquarius,ISTJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,4,3,5
4/8/2019 2:44,Scorpio,ISFJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,2,4,3,4
4/8/2019 7:51,Sagittarius,INFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,4,5,5,5
4/8/2019 15:28,Pisces,INTJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),3,2,4,5
4/9/2019 8:14,Libra,INTP,Gryffindor,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,3,3,5
4/10/2019 14:18,Sagittarius,ISFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,1,4,3,3
4/11/2019 18:05,Aquarius,ISFJ,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,3,2,5
4/12/2019 19:20,Sagittarius,INFJ,Ravenclaw,Type 2 (the Helper or Giver),Nope (that's fine),,3,4,3,3
4/14/2019 19:20,Libra,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,2,4,4
4/15/2019 16:10,Scorpio,INTP,Slytherin,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w7 (the Independent),1,4,3,5
4/17/2019 9:21,Virgo,INTP,Gryffindor,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),2,3,2,5
4/17/2019 9:23,Gemini,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,3,4,4,4
4/18/2019 15:37,Sagittarius,ENFP,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,4,2,4
4/20/2019 4:58,Capricorn,INFP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,4,3,3
4/21/2019 4:17,Cancer,ENTP,Slytherin,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,5,3,4
4/23/2019 19:33,Aries,INFP,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),3,5,1,4
4/23/2019 19:34,Aries,INFP,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),3,5,1,4
4/24/2019 5:47,Libra,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),2,4,5,5
4/26/2019 17:09,Cancer,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,2,3,1
5/3/2019 5:06,Capricorn,ISTJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,3,4,3,3
5/3/2019 16:51,Taurus,INTP,Slytherin,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),4,3,4,4
5/3/2019 16:52,Taurus,INTP,Slytherin,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),4,3,4,4
5/3/2019 16:56,Aquarius,ENFP,Ravenclaw,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),3,3,2,4
5/3/2019 16:57,Taurus,INTP,Slytherin,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),4,3,4,4
5/4/2019 12:17,Pisces,INFP,Slytherin,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),3,4,4,4
5/4/2019 12:23,Taurus,ENFJ,Hufflepuff,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),3,3,5,5
5/4/2019 12:58,Aquarius,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),2,3,4,3
5/4/2019 14:00,Scorpio,INFJ,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),1,4,5,5
5/4/2019 14:09,Gemini,ENFP,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,3,4,4,3
5/4/2019 15:33,Libra,INTJ,Hufflepuff,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),2,2,3,1
5/4/2019 15:40,Gemini,INFP,Slytherin,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,1,3,2,4
5/4/2019 16:48,Libra,INFP,Slytherin,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,2,4,1
5/4/2019 17:04,Aries,INFP,Ravenclaw,Type 4 (the Individualist or Romantic),Nope (that's fine),,1,1,3,2
5/4/2019 17:40,Libra,INFJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,4,4,2
5/4/2019 18:19,Cancer,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,3,5,5,4
5/4/2019 19:32,Libra,ISFJ,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,3,4,4
5/4/2019 21:19,Aquarius,ENFJ,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,2,2,4,3
5/4/2019 21:50,Virgo,INFJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,4,4,3,4
5/4/2019 23:55,Gemini,ENFJ,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,4,4,4,2
5/5/2019 0:04,Pisces,ENFJ,Slytherin,Type 2 (the Helper or Giver),Nope (that's fine),,3,4,4,4
5/5/2019 1:32,Pisces,INFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,3,2,4
5/5/2019 2:23,Libra,INTP,Gryffindor,Type 5 (the Investigator or Observer),Nope (that's fine),,1,3,2,4
5/5/2019 7:22,Cancer,ISFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),1,4,4,4
5/5/2019 7:27,Aries,ENFP,Gryffindor,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,2,2,2,1
5/5/2019 7:54,Leo,ESFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,5,5,5
5/5/2019 8:06,Gemini,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,5,5,3,2
5/5/2019 9:10,Virgo,INFJ,Ravenclaw,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),2,4,4,4
5/5/2019 10:25,Taurus,ENTJ,Slytherin,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),1,4,2,5
5/5/2019 15:28,Capricorn,INTJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,3,5
5/5/2019 15:38,Gemini,INFJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,4,4,4
5/5/2019 15:55,Scorpio,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,1,4,3,4
5/5/2019 18:03,Aquarius,ENFP,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,3,4,3,5
5/5/2019 21:12,Virgo,INFJ,Gryffindor,Type 5 (the Investigator or Observer),Nope (that's fine),,4,4,3,4
5/5/2019 21:40,Aquarius,INFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),2,4,4,4
5/6/2019 0:24,Virgo,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),,3,4,1,3
5/6/2019 1:00,Virgo,ENFJ,Ravenclaw,Type 2 (the Helper or Giver),Nope (that's fine),,1,4,5,1
5/6/2019 3:03,Aries,ENFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,3,4,4
5/6/2019 5:00,Aquarius,ENFP,Hufflepuff,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),1,3,3,4
5/6/2019 6:46,Scorpio,INFP,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),1,4,3,3
5/6/2019 8:09,Leo,ENFJ,Hufflepuff,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),2,4,4,5
5/6/2019 12:05,Pisces,ENTJ,Hufflepuff,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),5,1,1,5
5/6/2019 18:49,Aquarius,ENFJ,Slytherin,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),2,3,5,5
5/6/2019 19:02,Sagittarius,INTJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,4,4,5
5/6/2019 19:42,Aries,ISFJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,4,3,5
5/6/2019 19:43,Aries,ISFJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,4,3,5
5/6/2019 20:19,Aquarius,ENTP,Slytherin,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),4,4,5,4
5/6/2019 20:20,Gemini,ENFJ,Gryffindor,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w7 (the Independent),3,2,4,4
5/6/2019 20:22,Aquarius,INFJ,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,4,4,3
5/6/2019 20:25,Virgo,ENFJ,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),3,4,3,5
5/6/2019 20:29,Aquarius,INFJ,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),3,5,5,4
5/6/2019 20:50,Libra,ENFJ,Slytherin,Type 2 (the Helper or Giver),Nope (that's fine),,4,5,5,5
5/6/2019 20:53,Gemini,INFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,5,4,3
5/6/2019 20:54,Gemini,INFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,5,4,3
5/6/2019 21:15,Libra,ENFP,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),1,4,3,5
5/6/2019 22:05,Pisces,ENFJ,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),4,4,3,4
5/7/2019 0:36,Sagittarius,INFP,Slytherin,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),1,3,4,5
5/7/2019 20:53,Virgo,INFJ,Ravenclaw,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),1,4,2,5
5/7/2019 20:53,Virgo,INFJ,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),1,4,5,5
5/8/2019 10:20,Aries,ENFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,5,3,4
5/8/2019 11:36,Aquarius,INTJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,3,2,3
5/8/2019 11:54,Sagittarius,INTJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,4,3,4
5/8/2019 15:00,Aries,INTP,Slytherin,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,3,2,3
5/8/2019 23:06,Leo,ENFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),4,5,2,2
5/10/2019 1:23,Pisces,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,4,5,5,2
5/11/2019 11:07,Gemini,INFJ,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,5,3,5
5/11/2019 16:55,Gemini,INTP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,2,3,3,5
5/14/2019 17:17,Scorpio,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,5,5,5
5/14/2019 17:22,Cancer,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,3,5
5/15/2019 21:43,Pisces,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),4,3,4,3
5/15/2019 23:28,Pisces,INFP,Slytherin,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),5,4,4,4
5/17/2019 0:23,Gemini,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,4,3,4
5/17/2019 2:08,Libra,INFJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,4,2,4
5/17/2019 8:03,Gemini,ENFP,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,2,5,5
